[2025-10-04 12:31:23] [INFO    ] discord.client: logging in using static token
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 0, 'd': {'server_id': '1414573912020484200', 'user_id': '1421868753179644015', 'session_id': 'f3fafe3f3f48906a079e96996e01a2ab', 'token': 'd91f232ac3e7e738'}}.
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 8, 'd': {'v': 4, 'heartbeat_interval': 13750.0}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 2, 'd': {'streams': [{'type': 'video', 'ssrc': 84723, 'rtx_ssrc': 84724, 'rid': '', 'quality': 0, 'active': False}], 'ssrc': 84722, 'port': 50007, 'modes': ['aead_aes256_gcm_rtpsize', 'aead_aes256_gcm', 'aead_xchacha20_poly1305_rtpsize', 'xsalsa20_poly1305_lite_rtpsize', 'xsalsa20_poly1305_lite', 'xsalsa20_poly1305_suffix', 'xsalsa20_poly1305'], 'ip': '34.0.50.29', 'experiments': ['fixed_keyframe_interval']}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: received packet in initial_connection: b'\x00\x02\x00F\x00\x01J\xf2200.73.251.112\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xbf\x00'
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: detected ip: 200.73.251.112 port: 48896
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: received supported encryption modes: xsalsa20_poly1305_lite, xsalsa20_poly1305_suffix, xsalsa20_poly1305
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 1, 'd': {'protocol': 'udp', 'data': {'address': '200.73.251.112', 'port': 48896, 'mode': 'xsalsa20_poly1305_lite'}}}.
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: selected the voice protocol for use (xsalsa20_poly1305_lite)
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 11, 'd': {'user_ids': ['494631739793342465', '866711937369899038']}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 5, 'd': {'user_id': '494631739793342465', 'ssrc': 84649, 'speaking': 1}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 5, 'd': {'user_id': '866711937369899038', 'ssrc': 84654, 'speaking': 1}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 18, 'd': {'user_id': '494631739793342465', 'flags': 2}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 18, 'd': {'user_id': '866711937369899038', 'flags': 2}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 20, 'd': {'user_id': '494631739793342465', 'platform': 0}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 20, 'd': {'user_id': '866711937369899038', 'platform': 1}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 4, 'd': {'video_codec': 'H264', 'secure_frames_version': 0, 'secret_key': [180, 54, 205, 223, 62, 117, 80, 167, 13, 104, 48, 148, 70, 205, 190, 113, 109, 149, 85, 210, 134, 93, 7, 101, 110, 47, 220, 9, 85, 90, 182, 154], 'mode': 'xsalsa20_poly1305_lite', 'media_session_id': 'bdf34ced4550ac59948258a121cc2485', 'dave_protocol_version': 0, 'audio_codec': 'opus'}}
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: received secret key for voice connection
[2025-10-04 12:35:00] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 84722}}.
[2025-10-04 12:35:00] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-10-04 12:35:05] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592105507.
[2025-10-04 12:35:05] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592105507}.
[2025-10-04 12:35:05] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592105507}
[2025-10-04 12:35:10] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592110508.
[2025-10-04 12:35:10] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592110508}.
[2025-10-04 12:35:10] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592110508}
[2025-10-04 12:35:10] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 13, 'd': {'user_id': '866711937369899038'}}
[2025-10-04 12:35:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 37, 'op': 0, 'd': {'member': {'user': {'username': 'ohprettywaman', 'public_flags': 0, 'primary_guild': None, 'id': '866711937369899038', 'global_name': '4 cuartas', 'display_name_styles': None, 'display_name': '4 cuartas', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b350ec5b342e76d256daac1e248f7a65'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-04T15:30:57.604127+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '866711937369899038', 'suppress': False, 'session_id': 'c294b969789e776189e401e3f50b45bf', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1414573912020484200', 'discoverable': True, 'deaf': False, 'channel_id': None}}
[2025-10-04 12:35:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:35:10] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-10-04 12:35:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 38, 'op': 0, 'd': {'user_id': '494631739793342465', 'timestamp': 1759592115, 'member': {'user': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'display_name': 'panghys', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1422177582140493956', 'guild_id': '1414573912020484200'}}
[2025-10-04 12:35:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:35:15] [DEBUG   ] discord.client: Dispatching event typing
[2025-10-04 12:35:15] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-10-04 12:35:15] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592115508.
[2025-10-04 12:35:15] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592115508}.
[2025-10-04 12:35:15] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592115508}
[2025-10-04 12:35:20] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592120509.
[2025-10-04 12:35:20] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592120509}.
[2025-10-04 12:35:20] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592120509}
[2025-10-04 12:35:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 39, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T15:35:24.061000+00:00', 'pinned': False, 'nonce': '1424057325005570048', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1424057325316079668', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!h testtesttesttesttesttest', 'components': [], 'channel_type': 0, 'channel_id': '1422177582140493956', 'author': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'attachments': [], 'guild_id': '1414573912020484200'}}
[2025-10-04 12:35:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:35:24] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:35:24] [DEBUG   ] discord.client: Dispatching event command
[2025-10-04 12:35:24] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-10-04 12:35:24] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 84722}}.
[2025-10-04 12:35:25] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592125510.
[2025-10-04 12:35:25] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592125510}.
[2025-10-04 12:35:25] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592125510}
[2025-10-04 12:35:27] [DEBUG   ] discord.player: Preparing to terminate ffmpeg process 26680.
[2025-10-04 12:35:27] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 84722}}.
[2025-10-04 12:35:27] [INFO    ] discord.player: ffmpeg process 26680 successfully terminated with return code of 0.
[2025-10-04 12:35:30] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592130512.
[2025-10-04 12:35:30] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592130512}.
[2025-10-04 12:35:30] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592130512}
[2025-10-04 12:35:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 39.
[2025-10-04 12:35:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-04 12:35:35] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1759592135513.
[2025-10-04 12:35:35] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1759592135513}.
[2025-10-04 12:35:35] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1759592135513}
[2025-10-04 12:35:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 40, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-10-04T15:35:36.793000+00:00', 'pinned': False, 'nonce': '1424057377488896000', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-08T11:31:42.225000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1424057378717958204', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!salir', 'components': [], 'channel_type': 0, 'channel_id': '1422177582140493956', 'author': {'username': 'panghys', 'public_flags': 0, 'primary_guild': None, 'id': '494631739793342465', 'global_name': 'panghys', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ae18d5a7c6692dadb77671278e296b44'}, 'attachments': [], 'guild_id': '1414573912020484200'}}
[2025-10-04 12:35:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:35:36] [DEBUG   ] discord.client: Dispatching event message
[2025-10-04 12:35:36] [DEBUG   ] discord.client: Dispatching event command
[2025-10-04 12:35:36] [DEBUG   ] discord.gateway: Received WSMessage(type=<WSMsgType.CLOSING: 256>, data=None, extra=None)
[2025-10-04 12:35:36] [INFO    ] discord.voice_client: Disconnecting from voice normally, close code 1000.
[2025-10-04 12:35:36] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 84722}}.
[2025-10-04 12:35:37] [INFO    ] discord.voice_client: The voice handshake is being terminated for Channel ID 1414573912678862853 (Guild ID 1414573912020484200)
[2025-10-04 12:35:37] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 1414573912020484200, 'channel_id': None, 'self_mute': False, 'self_deaf': False}}.
[2025-10-04 12:35:37] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-10-04 12:35:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 41, 'op': 0, 'd': {'member': {'user': {'username': 'bot-acus', 'public_flags': 0, 'primary_guild': None, 'id': '1421868753179644015', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0800', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'b95b9c23115e861a8cdb150d54b0caf9'}, 'roles': ['1421869904826470543'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-28T14:43:22.463000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '1421868753179644015', 'suppress': False, 'session_id': 'f3fafe3f3f48906a079e96996e01a2ab', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1414573912020484200', 'deaf': False, 'channel_id': None}}
[2025-10-04 12:35:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-04 12:35:37] [DEBUG   ] discord.client: Dispatching event voice_state_update
